message,severity,attributes,tags,timestamp
[SEEDER] column payer_source_documents.source_url_canonical: already present,info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:32.689304619Z
[SEEDER] column payer_source_documents.content_hash: already present,info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:32.694150255Z
[SEEDER] column payer_source_documents.last_scraped_at: already present,info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:32.696496464Z
[SEEDER] column payer_source_documents.scrape_status: already present,info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:32.699460106Z
[SEEDER] table scrape_runs: already present,info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:32.712623353Z
[SEEDER] table scraper_circuit_state: already present,info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:32.714810774Z
[SEEDER] table scraper_monitor_log: already present,info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:32.717188643Z
[SEEDER] Startup schema seeder complete.,info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:32.849951950Z
7:56:32 AM [express] serving on port 8080,info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:32.877402080Z
[orchestrator] Flow orchestrator started (interval: 30s),info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:32.877406880Z
[cci-cron] CCI quarterly ingest cron started,info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:32.877410370Z
[TF-Guardian] Cron started — will run daily at 6:00 UTC,info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:32.877414090Z
"[scraper-cron] Scheduled scraper cron started — daily at 3:00 UTC, weekly synthetic test Sunday 3:30 UTC",info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:32.877417550Z
[seed] Caritas flow already exists,info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:32.881635884Z
7:56:33 AM [express] GET /api/health 200 in 14ms,info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:33.780238109Z
[277 Poll] No new 277CA reports found,info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:35.856046972Z
[835 Poll] No new 835 ERA reports found,info,"{""level"":""info""}","{""project"":""0ad60bfe-d38f-419f-b5a7-2507ff81ac8a"",""environment"":""e7ab44e1-725d-4386-9352-fdda456dc6c9"",""service"":""9dd1802e-d085-4123-a906-33985780c95e"",""deployment"":""08f16c43-51ac-4d5e-8e9f-95a15482b74c"",""replica"":""42684b6c-7daf-46d5-9326-c28a46929157""}",2026-05-03T07:56:35.858161364Z
